"window","zbeta0","zbeta1","zbeta1_prior","zbeta0_prior","beta1","beta1_prior","beta0","beta0_prior"
"600_2500",-0.34732635618884,-0.744935417251075,-0.256120561877353,-0.322582105248951,-1374.04793367209,-472.419381155425,2046.73669749648,1457.2286455339
"600_2500",-0.0738211773248256,-0.18547135521694,-0.206538938877808,-1.32133591213892,-342.105538936008,-380.965108673612,1430.15917762965,1160.03459055807
"600_2500",-0.134837761310806,-0.2470129191196,-1.48679853491394,7.16608595787873,-455.620156119121,-2742.42895071887,1490.64961364841,4731.74813743087
"600_2500",-0.134694620311792,-0.149496799470232,-1.0926092752566,14.3681067930138,-275.749767893542,-2015.33915855057,1371.90923733616,5959.22080282797
"600_2500",0.0649551894039768,-0.343465752082596,-0.36744764414649,-2.5572260731859,-633.52929127433,-677.764359808916,1655.4996119907,1062.99221041867
"600_2500",-0.131155347863346,-0.316866290463688,-1.97622712306418,-8.88978554055409,-584.466064546406,-3645.18954533459,1576.60388913151,1521.03511850802
"600_2500",0.0568869130835165,-0.430764405829723,-1.25655332656946,0.0660613705818742,-794.553363986886,-2317.7371647771,1759.91610442329,2767.8995674543
"600_2500",-0.0271161839821088,-0.187740832055661,-2.08218502673863,-17.8249202247215,-346.291633312173,-3840.63096915271,1443.99711290771,-468.422427638709
"600_2500",-0.0409480877695401,-0.0971255490787416,-0.710913534595277,-3.10720754407618,-179.14997317604,-1311.29390630239,1330.34846016142,1350.93233593307
"600_2500",-0.0581101352293483,-0.696529632508233,-0.616655364506675,13.679504333014,-1284.76251783146,-1137.43286970423,2056.35156528726,5216.24335371772
"600_2500",0.511508857900142,-0.124900134899928,-0.34532418358157,-12.6928215321004,-230.380739457806,-636.957204489222,1495.16495437334,-1367.09639408909
"600_2500",0.0919439645536218,-0.453875518081982,-0.724161976641737,6.65701570601807,-837.182262143272,-1335.73091654079,1796.37736496561,3682.15911664678
"600_2500",-0.276755604472735,-0.534991231038653,-0.713665139511717,9.55362073342613,-986.801779748897,-1316.36929533902,1807.75763886451,4356.15694582767
"600_2500",0.323343122640211,-0.103385163839702,-1.09197488589547,16.5978359056654,-190.695954919825,-2014.16901497755,1424.3458311627,6487.1152674262
"600_2500",0.543939948941966,-0.220879936111322,-0.901740731056491,6.60881911368947,-407.417358303817,-1663.2783990703,1619.75742654465,3887.02208205276
"600_2500",0.0876528348383529,-0.433526669691458,-0.124914092345372,-1.86707602093247,-799.648413656399,-230.406484238664,1770.57511041884,931.221211975672
"600_2500",-0.373160702490953,-0.698733482513763,-1.41423538446492,21.1082788903452,-1288.82756223141,-2608.58480178158,1984.33758733326,7949.05024801828
"600_2500",0.240076200650287,-0.296157443314078,-0.281965726523705,-9.11105552416472,-546.268191313776,-520.091292377987,1639.39931079945,-595.032675666863
"600_2500",-0.0583928054954044,-0.277833251526863,-2.35036180270623,9.96287961300668,-512.468861494897,-4335.28827278434,1546.31372111572,6446.68311330236
"600_2500",0.125717986038008,-0.180642652888206,-0.143523409416392,-4.55737165921819,-333.19890313448,-264.731733215067,1471.58842429403,316.020162754166
"600_2500",-0.101255264430202,-0.00898386411815849,-0.394887383101453,10.1033271199362,-16.5709129168522,-728.377494502794,1208.69338836075,4098.22166455696
"600_2500",0.0768994237222047,-0.0438855930815883,-0.214989996182121,8.53040047160287,-80.9478339937845,-396.553249010913,1293.44392695582,3506.16747259388
"600_2500",-0.203297343315757,-0.561622238198207,-0.85498622050242,-9.0561804182373,-1035.92319284297,-1577.03879073789,1857.61101874721,115.915260365293
"600_2500",-0.00919732362840822,-0.315526682931802,-1.09131248550565,4.77811310967548,-581.995132276985,-2012.94720451477,1603.88841026485,3683.8607989303
"600_2500",0.216240098231891,-0.48021570706947,-1.26339624629195,5.80656920604881,-885.767255436176,-2330.35906392062,1857.93015181659,4137.30444845873
"600_2500",-0.111333508475743,-0.283072536020511,-0.151940417786998,-9.25331240911664,-522.132824122667,-280.257069628807,1540.14295037947,-787.132080457717
"600_2500",-0.119722678544587,-0.120420834905499,-0.452250828377582,-2.65838271893016,-222.118583089466,-834.185490235947,1340.04464403917,1142.2980445418
"600_2500",0.0921529474200609,-0.397237490071349,-0.725485419619458,1.64474900546493,-732.71231273148,-1338.17203297419,1727.44198169186,2495.36628144653
"600_2500",0.110823584340616,-0.364934211544401,-0.902298265508013,-3.36647465965019,-673.128284260154,-1664.30678226074,1692.52348846666,1522.56626823461
"600_2500",-0.311152411710062,-0.481966899739376,-0.226441288439017,4.07503541538206,-888.997364535331,-417.675381344916,1735.01871874024,2463.75129900304
"600_2500",-0.172157759589928,-0.369448152179525,-1.77375189074423,9.07401355541756,-681.454335967156,-3271.72002281458,1630.92678284425,5533.624630632
"600_2500",-0.0746154859517134,-0.460087392309418,-0.318339733971264,-0.18932983265728,-848.64018554009,-587.183859888234,1764.45228305247,1564.6054105289
"600_2500",-0.20805304859839,-0.302586669391272,-1.15746692719608,7.80744687481766,-558.127024444678,-2134.97036491623,1540.97896850539,4482.68952218504
"600_2500",0.193508013227523,-0.54162385305326,-1.22449932463614,13.0878217317504,-999.035780660855,-2258.61293185376,1927.33531207344,5816.30779617182
"600_2500",0.0612968138102967,-0.0797350639838338,-1.22682572369263,-4.40942763133697,-147.072883596394,-2262.9040203729,1333.40909787053,1670.55626134089
"600_2500",-0.32003312450049,-0.170587230458687,-0.144700282718446,2.39226854508597,-314.651479973333,-266.902499017624,1353.6536889657,1965.20822181879
"600_2500",0.0204304990052446,-0.499485557804732,-0.36615177243061,-7.34081774167914,-921.310871663557,-675.374099106746,1834.97445364177,-72.7722579511141
"600_2500",0.113853332693607,-0.50899527794773,-0.568501620768397,-3.10682989850045,-938.851736293815,-1048.61234842157,1868.70774751783,1177.5646299477
"600_2500",-0.211811884351243,-0.103085390698366,-0.237909109134313,-8.16539677942092,-190.143017502858,-438.828000706526,1297.09584603591,-424.478491935387
"600_2500",-0.202381211306701,-0.311062057786885,-0.494451469023754,-4.47773600089296,-573.760043955327,-912.025396537471,1552.64675235523,762.330948714919
"600_2500",-0.0503526694674208,-0.11877926342634,-1.16003911000169,-16.0118501959183,-219.090672418716,-2139.71480636342,1354.49279397622,-1161.71555617243
"600_2500",0.0826956676659388,-0.450326332127622,-0.971597808950187,-3.82824505945538,-830.635719296911,-1792.13114430076,1789.86170361918,1497.48746009657
"600_2500",0.0926579869117958,-0.338578223188667,-1.09212765457698,-0.673983807292467,-624.514148723788,-2014.4507997958,1656.11493088992,2392.16546377662
"600_2500",-0.0266158322637636,-0.344108102123163,-0.89129446177193,4.52277400441632,-634.714118476119,-1644.01005124761,1634.57056969113,3379.69878400869
"600_2500",-0.217409062461214,-0.576100336355305,-0.149757749220672,14.8467247186888,-1062.62832780577,-276.231094807368,1871.89941663934,4924.31068804662
"600_2500",0.0709647432154521,-0.4684426369153,-0.757209410525257,6.63459000239515,-864.051597482888,-1396.68755410862,1809.14590998185,3717.09366508311
"600_2500",-0.0385918904788382,-0.11136607953489,-0.88252473150381,1.86009629258416,-205.416909872205,-1627.83411240148,1348.25203236437,2737.69833488296
"600_2500",0.209528649562481,-0.279544579054689,-0.684324004834128,-5.2374643441113,-515.625438560493,-1262.24899908018,1611.92209432526,813.464039721498
"600_2500",-0.167492820766608,-0.425057137328398,-0.384495319220432,1.82237303326587,-784.026195712225,-709.209129606144,1699.76439855958,2122.15598153908
"600_2500",-0.189487482724128,-0.234000984414301,-0.517145498197007,14.3401202022938,-431.619388293007,-953.884976804539,1461.84371056784,5251.67220336434
"600_2500",0.00216579591030171,-0.444379677851473,-0.0490441371740704,5.99825059733029,-819.666999282822,-90.4628693738815,1763.52512420547,2703.67506771996
"600_2500",-0.0834651399338791,-0.358811542836413,-1.91744503079031,-15.4386927686261,-661.834902187094,-3536.76482749275,1639.00038296525,-103.302412121558
"600_2500",-0.134058852588632,-0.351892294724938,-0.842396182407778,15.4088936608662,-649.072213838593,-1553.81621945428,1618.5770289609,5901.23188211484
"600_2500",-0.309320926394083,-0.427718387059443,-0.038556474184968,-1.96611374491427,-788.934922843795,-71.1181700543049,1669.37845147678,802.556143141691
"600_2500",-0.0710417677235989,-0.0651320607888024,-1.66334412446635,2.43344795281521,-120.137358850392,-3068.07074047103,1284.24530641473,3824.67506398805
"600_2500",0.116792402708069,-0.49132426818769,-0.211150973250705,4.48683389024088,-906.257213487688,-389.472096196757,1847.88136675914,2542.76486357868
"600_2500",0.03856061404509,-0.40933245200174,-0.0874034100037009,11.4263009046854,-755.021706355993,-161.217297674816,1729.46690256938,4037.38331141539
"600_2500",0.108021090089845,-0.277863373100383,-0.887211398945819,-2.29631905920386,-512.52442132585,-1636.47876207898,1585.8070225429,1757.9236275872
"600_2500",0.0985323846055412,-0.178145774649981,-2.74965620589644,5.76589731166767,-328.593362433348,-5071.79460195708,1462.10154846132,5937.92094392426
"600_2500",-0.30726949690688,-0.392994180675918,-0.366373106686907,-2.85952942321485,-724.885445634411,-675.782354467511,1627.57087405744,990.00752317213
"600_2500",0.0630077958196366,-0.569817205896896,-0.678483780311529,-0.46325407275644,-1051.03897089853,-1251.47659082622,1930.73321716082,1938.3124437724
"600_2500",0.39338649726268,-0.367345138846167,-0.953021914940234,3.62649406637104,-677.575286779446,-1757.86754481361,1762.45545091044,3242.3752995946
"600_2500",-0.0219492927065436,-0.439232685460223,-0.566196801668435,-10.2485369404679,-810.173271241376,-1044.36106455393,1751.5384343504,-518.536170744936
"600_2500",0.0272371687751229,-0.329719659401109,-0.92873610217953,4.39490851856487,-608.174354715184,-1713.07188861494,1629.81400082035,3394.98576604825
"600_2500",-0.158051332370144,-0.466790574457894,-0.425689610052525,-12.5518841567433,-861.004335997761,-785.19280401083,1752.83415857362,-1235.79541831668
"600_2500",-0.170570363972341,-0.267890634309869,-0.968547525665754,-8.65482720767251,-494.129509752544,-1786.50483717798,1507.60642842985,349.393112737826
"600_2500",0.0331688733576243,-0.251947120211194,-1.42638022132983,-1.89499619870625,-464.721386450264,-2630.9861906974,1536.49370517316,2509.78284858421
"600_2500",-0.130124966179544,-0.441137775889502,-1.39268012241932,-4.23138167751562,-813.687247764964,-2568.82569973376,1728.21045486584,1914.78094277402
"600_2500",0.0603501218980041,-0.324750150414918,-0.350507107910394,-1.15708378937694,-599.007998282517,-646.51720969166,1631.61221219149,1374.33140847442
"600_2500",-0.278459695365113,-0.132016593674557,-1.06457703210634,-10.9521923427509,-243.507186728127,-1963.63313829052,1316.53180922687,-78.346862777965
"600_2500",-0.29692427655947,-0.276908584814517,-0.178793617300184,15.0947543317425,-510.763295675348,-329.78832086094,1488.63184200883,5018.48392106773
"600_2500",0.259285883625043,-0.371574015538274,-1.14281895112517,1.13863172220656,-685.375532473206,-2107.95188682187,1735.81105106452,2883.67711922702
"600_2500",0.118228961738859,-0.426643718228954,-2.54227878542917,-5.0551371182227,-786.952675186186,-4689.28289760719,1769.44127545931,3119.67654104283
"600_2500",0.103811814735382,-0.550832304568383,-0.179665478208652,2.80202294906027,-1016.02094942,-331.396485343375,1917.28427257563,2104.94818639038
"600_2500",-0.450872414677162,-0.518850080964648,-0.18428386720578,8.07908139605473,-957.029113028177,-339.915194095087,1746.81480194656,3361.76008375281
"600_2500",0.0713100766751342,-0.178839178295946,-0.551651850768251,15.1451136461731,-329.872359007917,-1017.53261840016,1456.49172245015,5484.56418728161
"600_2500",0.136696973742616,-0.413900413636559,-1.87472031514,5.45866772943905,-763.447400852542,-3457.9582546053,1758.29872432185,4799.4079790722
"600_2500",-0.00715129289099918,-0.224947135212956,-0.43920961795058,-6.63879338691377,-414.919386522661,-810.130722769083,1494.04792965849,182.661422307729
"600_2500",0.16367672725501,-0.417271402504099,-1.21307119868213,3.60099796598869,-769.66525569017,-2237.53353021812,1768.80145765153,3553.06937022154
"600_2500",-0.177450716797894,-0.337721496365664,-0.837903613696993,-7.77346609907031,-622.933899357726,-1545.52958867935,1591.02886348261,399.239332034635
"600_2500",0.287111521061695,-0.566383930312325,-0.964757735686723,5.61783272352568,-1044.70622699421,-1779.51449550655,1979.68632876968,3728.81443627808
"600_2500",-0.117532352130319,-0.15032254010853,-0.342973215108114,-7.64924646918194,-277.272862636426,-632.620797200386,1376.98414802121,-174.13189166762
"600_2500",-0.162876757231437,-0.351856408552813,-0.122655329409265,23.2241739673493,-649.006021092868,-226.240151865227,1611.70061551695,6877.58714513529
"600_2500",-0.0850630775962309,-0.38589930194582,-0.584055254349224,-4.01578724697463,-711.798803177915,-1077.30132949014,1671.61431515076,980.995779444718
"600_2500",0.0890322382591884,-0.139789934099733,-0.481155127678254,17.1614663417462,-257.845265038805,-887.500035106005,1413.13178228176,5876.77516469419
"600_2500",0.0125878560444861,-0.224047996335812,-1.37814624002854,1.2248041502249,-413.260907293975,-2542.01766966188,1497.63291928272,3190.73640771938
"600_2500",-0.0540341290426721,-0.483551459439879,-1.8062304239783,3.58039600480541,-891.920115866301,-3331.62731201778,1797.91126484436,4270.65065751766
"600_2500",-0.104406216467938,-0.172456547097233,-0.285203894337681,-4.65523392996298,-318.09947104087,-526.064156186901,1407.05549338042,465.38345709116
"600_2500",-0.205810033452531,-0.48044588004554,-0.300521989270189,8.40154508652727,-886.191813988276,-554.318681616064,1758.14272289281,3579.79364259891
"600_2500",0.189576111516096,-0.282362292874236,-0.344202001167359,9.98041531302502,-520.822766760721,-634.887317097991,1610.62332830598,4007.34473515321
"600_2500",-0.180048761615146,-0.328120096705983,-1.11387041719802,5.83098795546472,-605.223930067464,-2054.55575031891,1578.71839555136,3960.9721451466
"600_2500",-0.223553277204733,-0.861003740032605,-0.160749038347371,15.1035010515867,-1588.1382230978,-296.504742378943,2217.45404208753,4998.57952379858
"600_2500",-0.133074443603595,-0.326360822189423,-1.48299435991229,-6.77164616133407,-601.978913844232,-2735.41207559212,1587.71318153209,1422.48852967396
"600_2500",-0.0877777324823728,-0.318643190213724,-0.84320389962713,15.6302416320487,-587.743590857195,-1555.30606964873,1589.05294823436,5954.69712181386
"600_2500",-0.401902880438575,-0.72131280651146,-1.16382257781163,5.93224336955157,-1330.47556656074,-2146.69348667042,2005.02438068811,4045.82129841203
"600_2500",-0.118396749313596,-0.266793266950603,-0.28374325542719,1.66136208864022,-492.105394215062,-523.369979174608,1518.64016461285,1961.26471950033
"600_2500",-0.0415175908176661,-0.226170710116168,-0.181279856836432,19.632387341926,-417.176294341134,-334.374238268387,1487.39001568007,6097.38163479015
"600_2500",0.0338436881432723,-0.490795149735705,-3.25670281882406,6.3250845904458,-905.281244163661,-6007.05198754303,1827.56982240008,6688.08495742194
"600_2500",-0.286442169390705,-0.379109549271011,-0.0765181536480553,1.4849994898056,-699.274971692774,-141.139229621401,1615.59758258328,1667.04977923746
"600_2500",0.120988057972955,-0.46618094637978,-0.182558302162327,-8.76272017655932,-859.879865095126,-336.732355653706,1818.25166980193,-633.520536326762
"600_2500",-0.110514106389782,-0.336297983063593,-0.964690109218154,1.55651371514834,-620.308201255623,-1779.3897571638,1605.16565051423,2765.79628830861
"600_2500",-0.0846018158427975,-0.288962830541521,-1.14750140569799,11.7637600967134,-532.997587467093,-2116.58876577984,1553.65537470525,5408.59053322862
"600_2500",-0.114234071287023,-0.0794549293936003,-1.83149564244767,-2.58859464344467,-146.556169870685,-3378.22950118435,1291.44964983263,2838.7604210049
"600_2500",-0.116228922794987,-0.293671807730889,-0.598410928988174,-1.87190027251718,-541.683387909548,-1103.78065188148,1551.89212950227,1506.79498454076
"600_2500",-0.0110528075776729,-0.13361453043556,-0.921774712444618,-6.84262438468285,-246.454612308585,-1700.23146921853,1381.88006932803,722.095948700411
